"id","item_id","role_id","user_id","timestamp","run_id"
"1261","80","1","0","2021-04-18 17:49:26","53499915-3ac7-4677-a928-c277b49e401f"
"1262","83","1","0","2021-04-18 17:52:26","53499915-3ac7-4677-a928-c277b49e401f"
"1263","80","1","0","2021-04-18 17:53:46","53499915-3ac7-4677-a928-c277b49e401f"
"1264","80","1","0","2021-04-18 17:54:12","53499915-3ac7-4677-a928-c277b49e401f"
"1265","80","1","0","2021-04-19 15:16:47","53499915-3ac7-4677-a928-c277b49e401f"
"1266","80","1","0","2021-04-19 15:26:58","53499915-3ac7-4677-a928-c277b49e401f"
"1267","80","1","0","2021-04-19 16:01:37","92dccf21-36d4-4b64-af42-44c1ee095326"
"1268","75","1","0","2021-04-19 17:28:08","51dbd188-69a7-4d60-8b27-5fb56a214777"
"1269","76","1","0","2021-04-19 17:28:08","51dbd188-69a7-4d60-8b27-5fb56a214777"
"1270","18","1","0","2021-04-19 17:32:49","51dbd188-69a7-4d60-8b27-5fb56a214777"
"1271","28","1","0","2021-04-19 17:32:49","51dbd188-69a7-4d60-8b27-5fb56a214777"
"1272","18","1","0","2021-04-19 17:44:31","51dbd188-69a7-4d60-8b27-5fb56a214777"
"1273","40","1","0","2021-04-19 17:44:31","51dbd188-69a7-4d60-8b27-5fb56a214777"
"1274","18","1","0","2021-04-19 17:48:56","51dbd188-69a7-4d60-8b27-5fb56a214777"
"1275","40","1","0","2021-04-19 17:48:56","51dbd188-69a7-4d60-8b27-5fb56a214777"
"1276","75","4","0","2021-04-21 14:04:32","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1277","26","4","0","2021-04-21 14:12:44","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1278","70","4","0","2021-04-21 14:16:30","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1279","42","4","0","2021-04-21 14:19:44","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1280","43","4","0","2021-04-21 14:21:07","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1281","87","4","0","2021-04-21 14:27:29","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1282","28","4","0","2021-04-21 14:30:33","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1283","88","4","0","2021-04-21 14:36:47","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1284","62","4","0","2021-04-21 14:40:16","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1285","41","4","0","2021-04-21 14:42:45","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1286","83","4","0","2021-04-21 14:45:41","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1287","77","4","0","2021-04-21 14:59:27","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1288","16","4","0","2021-04-21 15:01:03","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1289","74","4","0","2021-04-21 15:04:25","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1290","25","4","0","2021-04-21 15:05:54","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1291","80","4","0","2021-04-21 15:07:45","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1292","40","4","0","2021-04-21 15:08:18","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1293","86","4","0","2021-04-21 15:11:49","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1294","85","4","0","2021-04-21 15:13:44","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1295","39","4","0","2021-04-21 15:16:37","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1296","19","4","0","2021-04-21 16:01:41","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1297","29","1","0","2021-04-21 16:04:44","5e2e6fe5-2885-4e1c-b267-5d1e2a1b0e3c"
"1298","34","1","0","2021-04-21 16:04:44","5e2e6fe5-2885-4e1c-b267-5d1e2a1b0e3c"
"1299","29","1","0","2021-04-21 16:07:27","5e2e6fe5-2885-4e1c-b267-5d1e2a1b0e3c"
"1300","34","1","0","2021-04-21 16:07:27","5e2e6fe5-2885-4e1c-b267-5d1e2a1b0e3c"
"1301","32","1","0","2021-04-21 16:07:27","5e2e6fe5-2885-4e1c-b267-5d1e2a1b0e3c"
"1302","32","1","0","2021-04-21 16:07:38","5e2e6fe5-2885-4e1c-b267-5d1e2a1b0e3c"
"1303","32","1","0","2021-04-21 16:08:02","5e2e6fe5-2885-4e1c-b267-5d1e2a1b0e3c"
"1304","22","1","0","2021-04-21 16:08:02","5e2e6fe5-2885-4e1c-b267-5d1e2a1b0e3c"
"1305","32","1","0","2021-04-21 16:12:54","5e2e6fe5-2885-4e1c-b267-5d1e2a1b0e3c"
"1306","22","1","0","2021-04-21 16:12:54","5e2e6fe5-2885-4e1c-b267-5d1e2a1b0e3c"
"1307","21","4","0","2021-04-21 16:13:53","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1308","48","4","0","2021-04-21 16:16:18","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1309","45","4","0","2021-04-21 16:19:39","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1310","20","4","0","2021-04-21 16:21:03","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1311","66","4","0","2021-04-21 16:22:28","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1312","47","4","0","2021-04-21 16:28:10","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1313","44","4","0","2021-04-21 16:29:11","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1314","32","1","0","2021-04-21 16:31:04","d4dcbdd2-5487-4f18-8700-20774105963f"
"1315","22","1","0","2021-04-21 16:31:04","d4dcbdd2-5487-4f18-8700-20774105963f"
"1316","46","4","0","2021-04-21 16:31:14","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1317","36","4","0","2021-04-21 16:32:38","f26d25cc-015b-44ec-8a28-dab9a76fa60c"
"1318","18","1","0","2021-04-21 16:46:28","51dbd188-69a7-4d60-8b27-5fb56a214777"
"1319","40","1","0","2021-04-21 16:46:28","51dbd188-69a7-4d60-8b27-5fb56a214777"
"1320","18","1","0","2021-04-21 17:43:28","fcde0f45-74ec-40b5-b9b5-8a82e85e0f20"
"1321","41","1","0","2021-04-21 17:43:28","fcde0f45-74ec-40b5-b9b5-8a82e85e0f20"
"1322","18","1","0","2021-04-21 17:47:38","fcde0f45-74ec-40b5-b9b5-8a82e85e0f20"
"1323","41","1","0","2021-04-21 17:47:38","fcde0f45-74ec-40b5-b9b5-8a82e85e0f20"
